p_error,mag_type,epi_distance,time,provider,catalogued,s_error,detected,depth,date,unique_id,p_confidence,event_id,long,s_detected,plot_path,p_detected,network,s_confidence,mag,code,lat,p_predicted,s_predicted
,,,2024-08-23T18:32:43.170000,Detection,False,,True,,2024-08-23,2024-08-23_332,0.700317919254303,,,,,2024-08-23T18:32:43.170000,AM,,,R50D6,,,
,,,2024-08-23T18:42:37.960000,Detection,False,,True,,2024-08-23,2024-08-23_333,0.7897989749908447,,,,,2024-08-23T18:42:37.960000,AM,,,R50D6,,,
,,,2024-08-23T19:00:38.040000,Detection,False,,True,,2024-08-23,2024-08-23_334,0.7277048826217651,,,,,2024-08-23T19:00:38.040000,AM,,,R50D6,,,
,,,2024-08-23T19:03:55.040000,Detection,False,,True,,2024-08-23,2024-08-23_335,0.6380725502967834,,,,,2024-08-23T19:03:55.040000,AM,,,R50D6,,,
,,,2024-08-23T19:31:11.800000,Detection,False,,True,,2024-08-23,2024-08-23_336,0.6007558703422546,,,,,2024-08-23T19:31:11.800000,AM,,,R50D6,,,
,,,2024-08-23T19:41:38.990000,Detection,False,,True,,2024-08-23,2024-08-23_337,0.6275620460510254,,,,,2024-08-23T19:41:38.990000,AM,,,R50D6,,,
,,,2024-08-23T19:45:13.450000,Detection,False,,True,,2024-08-23,2024-08-23_338,0.6947802901268005,,,,,2024-08-23T19:45:13.450000,AM,,,R50D6,,,
,,,2024-08-23T19:45:13.780000,Detection,False,,True,,2024-08-23,2024-08-23_339,,,,,,,AM,,,R50D6,,,
,,,2024-08-23T19:47:09.840000,Detection,False,,True,,2024-08-23,2024-08-23_340,0.7257620692253113,,,,,2024-08-23T19:47:09.840000,AM,,,R50D6,,,
,,,2024-08-23T19:48:38.010000,Detection,False,,True,,2024-08-23,2024-08-23_341,0.7187166810035706,,,,,2024-08-23T19:48:38.010000,AM,,,R50D6,,,
,,,2024-08-23T19:56:07.990000,Detection,False,,True,,2024-08-23,2024-08-23_342,0.5120471715927124,,,,,2024-08-23T19:56:07.990000,AM,,,R50D6,,,
,,,2024-08-23T20:15:33.860000,Detection,False,,True,,2024-08-23,2024-08-23_343,0.7743899822235107,,,,,2024-08-23T20:15:33.860000,AM,,,R50D6,,,
,,,2024-08-23T20:20:51.990000,Detection,False,,True,,2024-08-23,2024-08-23_344,0.664659857749939,,,,,2024-08-23T20:20:51.990000,AM,,,R50D6,,,
,,,2024-08-23T20:33:38.540000,Detection,False,,True,,2024-08-23,2024-08-23_345,0.5094017386436462,,,,,2024-08-23T20:33:38.540000,AM,,,R50D6,,,
,,,2024-08-23T20:45:49.010000,Detection,False,,True,,2024-08-23,2024-08-23_346,0.8393110036849976,,,,,2024-08-23T20:45:49.010000,AM,,,R50D6,,,
,,,2024-08-23T21:06:23.470000,Detection,False,,True,,2024-08-23,2024-08-23_347,0.7024356126785278,,,,,2024-08-23T21:06:23.470000,AM,,,R50D6,,,
,,,2024-08-23T21:06:50.910000,Detection,False,,True,,2024-08-23,2024-08-23_348,0.5313906073570251,,,,,2024-08-23T21:06:50.910000,AM,,,R50D6,,,
,,,2024-08-23T21:21:21.740000,Detection,False,,True,,2024-08-23,2024-08-23_349,0.6233915090560913,,,,,2024-08-23T21:21:21.740000,AM,,,R50D6,,,
,,,2024-08-23T21:27:05.010000,Detection,False,,True,,2024-08-23,2024-08-23_350,0.568138837814331,,,,,2024-08-23T21:27:05.010000,AM,,,R50D6,,,
,,,2024-08-23T21:29:37.010000,Detection,False,,True,,2024-08-23,2024-08-23_351,0.8406797051429749,,,,,2024-08-23T21:29:37.010000,AM,,,R50D6,,,
,,,2024-08-23T21:46:08.010000,Detection,False,,True,,2024-08-23,2024-08-23_352,0.870860755443573,,,,,2024-08-23T21:46:08.010000,AM,,,R50D6,,,
,,,2024-08-23T21:46:08.720000,Detection,False,,True,,2024-08-23,2024-08-23_353,,,,,,,AM,,,R50D6,,,
,,,2024-08-23T21:46:36.010000,Detection,False,,True,,2024-08-23,2024-08-23_354,0.7988829612731934,,,,,2024-08-23T21:46:36.010000,AM,,,R50D6,,,
,,,2024-08-23T21:48:05.010000,Detection,False,,True,,2024-08-23,2024-08-23_355,0.8137111663818359,,,,,2024-08-23T21:48:05.010000,AM,,,R50D6,,,
,,,2024-08-23T22:07:39.990000,Detection,False,,True,,2024-08-23,2024-08-23_356,0.5905246138572693,,,,,2024-08-23T22:07:39.990000,AM,,,R50D6,,,
,,,2024-08-23T22:16:11.870000,Detection,False,,True,,2024-08-23,2024-08-23_357,0.5763686299324036,,,,,2024-08-23T22:16:11.870000,AM,,,R50D6,,,
,,,2024-08-23T22:39:21.160000,Detection,False,,True,,2024-08-23,2024-08-23_358,0.5508372783660889,,,,,2024-08-23T22:39:21.160000,AM,,,R50D6,,,
,,,2024-08-23T22:41:37.010000,Detection,False,,True,,2024-08-23,2024-08-23_359,0.6670948266983032,,,,,2024-08-23T22:41:37.010000,AM,,,R50D6,,,
,,,2024-08-23T22:46:19.360000,Detection,False,,True,,2024-08-23,2024-08-23_360,0.8562247157096863,,,,,2024-08-23T22:46:19.360000,AM,,,R50D6,,,
,,,2024-08-23T22:58:36.010000,Detection,False,,True,,2024-08-23,2024-08-23_361,0.6499329805374146,,,,,2024-08-23T22:58:36.010000,AM,,,R50D6,,,
,,,2024-08-23T23:01:54.040000,Detection,False,,True,,2024-08-23,2024-08-23_362,0.6151244044303894,,,,,2024-08-23T23:01:54.040000,AM,,,R50D6,,,
,,,2024-08-23T23:05:51.150000,Detection,False,,True,,2024-08-23,2024-08-23_363,0.6106723546981812,,,,,2024-08-23T23:05:51.150000,AM,,,R50D6,,,
,,,2024-08-23T23:16:21.610000,Detection,False,,True,,2024-08-23,2024-08-23_364,0.5472081899642944,,,,,2024-08-23T23:16:21.610000,AM,,,R50D6,,,
,,,2024-08-23T23:19:39.980000,Detection,False,,True,,2024-08-23,2024-08-23_365,0.7689546942710876,,,,,2024-08-23T23:19:39.980000,AM,,,R50D6,,,
,,,2024-08-23T23:37:06.140000,Detection,False,,True,,2024-08-23,2024-08-23_366,0.6477823853492737,,,,,2024-08-23T23:37:06.140000,AM,,,R50D6,,,
,,,2024-08-23T23:45:21.680000,Detection,False,,True,,2024-08-23,2024-08-23_367,0.8062053918838501,,,,,2024-08-23T23:45:21.680000,AM,,,R50D6,,,
,,,2024-08-23T23:46:23.060000,Detection,False,,True,,2024-08-23,2024-08-23_368,0.7218524217605591,,,,,2024-08-23T23:46:23.060000,AM,,,R50D6,,,
,,,2024-08-23T23:47:15.700000,Detection,False,,True,,2024-08-23,2024-08-23_369,0.8806767463684082,,,,,2024-08-23T23:47:15.700000,AM,,,R50D6,,,
,,,2024-08-23T23:48:11.680000,Detection,False,,True,,2024-08-23,2024-08-23_370,0.8894718289375305,,,,,2024-08-23T23:48:11.680000,AM,,,R50D6,,,
,,,2024-08-23T23:54:27.010000,Detection,False,,True,,2024-08-23,2024-08-23_371,0.6266971230506897,,,,,2024-08-23T23:54:27.010000,AM,,,R50D6,,,
,,,2024-08-23T23:55:05,Detection,False,,True,,2024-08-23,2024-08-23_372,0.6436293721199036,,,,,2024-08-23T23:55:05,AM,,,R50D6,,,
,,,2024-08-24T00:00:58.940000,Detection,False,,True,,2024-08-23,2024-08-23_373,0.8256161212921143,,,,,2024-08-24T00:00:58.940000,AM,,,R50D6,,,
